source,destination,src_index,dst_index,traversals,segment_km,allocated_km,delta_lat,delta_lon,src_lat,src_lon,dst_lat,dst_lon,log_traversals,src_out_degree,dst_in_degree,mean_avg_speed_kmh,mean_traffic_delay_minutes,mean_weather_delay_minutes,mean_vehicle_max_weight_kg,mean_vehicle_length_m,mean_vehicle_width_m,mean_vehicle_height_m,mean_cargo_volume_m3,mean_cargo_weight_kg,mean_load_factor,mean_breaks_required,share_peak_season,share_weekend,share_compliant,share_adverse_weather,target_cheapest,target_fastest,target_greenest
Nottingham Hub,Tamworth,41,55,13.0,50.59094153905134,61.7476255915838,0.3211999999999975,0.5329000000000002,52.9548,-1.1581,52.6336,-1.691,2.6390573296152584,154.0,449.0,63.307692307692314,9.923076923076923,2.1538461538461537,39846.153846153844,15.461538461538462,2.5384615384615383,3.9538461538461536,90.38461538461539,23240.923076923078,0.5870769230769232,0.6153846153846154,0.3076923076923077,0.23076923076923078,1.0,0.07692307692307693,120.8204155561175,1.0544851802755661,51.76354618268438
Tamworth,Stoke-on-Trent,55,53,16.0,52.55114961331525,66.46734003168176,0.369099999999996,0.4883999999999997,52.6336,-1.691,53.0027,-2.1794,2.833213344056216,449.0,375.0,62.287499999999994,5.768750000000001,3.6875,31000.0,13.3125,2.51875,3.8187499999999996,73.4375,19745.0625,0.6389374999999999,0.625,0.25,0.375,0.875,0.125,138.30757560482328,1.150584252810847,55.47235427361321
Stoke-on-Trent,Frankley Services,53,18,4.0,65.36107062550262,80.63628649302278,0.579899999999995,0.15859999999999985,53.0027,-2.1794,52.4228,-2.0208,1.6094379124341003,375.0,300.0,64.9,3.25,5.75,35500.0,14.25,2.525,3.9,81.25,19959.5,0.56675,0.5,0.75,0.25,1.0,0.25,155.1111962698482,1.3259952953160081,67.31521075126352
Frankley Services,Cambridge,18,5,1.0,147.63653910717287,172.61105129269345,0.21750000000000114,2.1426,52.4228,-2.0208,52.2053,0.1218,0.6931471805599453,300.0,115.0,66.4,0.0,0.0,40000.0,16.5,2.55,4.0,90.0,19041.0,0.476,1.0,1.0,0.0,1.0,0.0,321.7788073959636,2.822044205408774,130.27141985073956
Cambridge,Portsmouth Port,5,45,1.0,177.71823603194386,207.7814322990078,1.4027999999999992,1.2306,52.2053,0.1218,50.8025,-1.1088,0.6931471805599453,115.0,154.0,66.4,0.0,0.0,40000.0,16.5,2.55,4.0,90.0,19041.0,0.476,1.0,1.0,0.0,1.0,0.0,387.34287859024255,3.397050088158354,156.81488526660655
Doncaster iPort,M62 J26 Chain Bar,13,34,13.0,47.89356639765735,58.81865141012346,0.2265999999999977,0.6174999999999999,53.5031,-1.0478,53.7297,-1.6653,2.6390573296152584,200.0,309.0,61.176923076923075,11.546153846153846,5.076923076923077,36461.53846153846,14.615384615384615,2.5307692307692307,3.8999999999999995,83.84615384615384,22438.846153846152,0.6106153846153847,0.0,0.23076923076923078,0.3076923076923077,1.0,0.15384615384615385,114.53577426548999,0.9662915069344964,49.85451889855113
M62 J26 Chain Bar,York,34,66,19.0,45.755218826974755,56.32719779778449,0.23029999999999973,0.5780000000000001,53.7297,-1.6653,53.96,-1.0873,2.995732273553991,309.0,218.0,60.05263157894737,14.552631578947368,12.263157894736842,34421.05263157895,13.789473684210526,2.521052631578947,3.8684210526315783,78.94736842105263,21425.526315789473,0.6153157894736843,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.9473684210526315,0.3684210526315789,110.36078748548901,0.9687984315391869,47.67976091313301
York,Teesport,66,56,21.0,73.96169495227947,92.21146055165678,0.6632999999999996,0.08499999999999996,53.96,-1.0873,54.6233,-1.1723,3.091042453358316,218.0,157.0,61.45714285714286,10.433333333333334,9.047619047619047,31523.809523809523,13.0,2.514285714285714,3.814285714285713,73.80952380952381,17681.714285714286,0.5558571428571428,0.23809523809523808,0.09523809523809523,0.19047619047619047,1.0,0.23809523809523808,179.92240688189025,1.5504958013709071,76.57869214954687
Southampton Port,Milton Keynes,51,38,19.0,134.72208788190738,167.6516808524222,1.1448999999999998,0.6364,50.8957,-1.3958,52.0406,-0.7594,2.995732273553991,171.0,277.0,62.73157894736841,4.1000000000000005,17.842105263157894,31473.684210526317,13.0,2.51578947368421,3.7999999999999994,73.42105263157895,19468.0,0.6268421052631578,0.7894736842105263,0.15789473684210525,0.3157894736842105,1.0,0.3684210526315789,335.40311796741344,2.945597120799904,142.62024935063567
Milton Keynes,Frankley Services,38,18,34.0,95.84164316575102,119.35946553615177,0.38220000000000454,1.2614,52.0406,-0.7594,52.4228,-2.0208,3.5553480614894135,277.0,300.0,62.51764705882353,2.7941176470588234,10.794117647058824,33529.41176470588,13.955882352941176,2.524999999999999,3.8558823529411757,78.08823529411765,20890.617647058825,0.6349117647058826,0.8529411764705882,0.3235294117647059,0.35294117647058826,0.9411764705882353,0.20588235294117646,241.35190403859377,2.1160973697483283,100.1245604665701
Frankley Services,Birmingham Central,18,2,20.0,11.303777178764763,14.093163736303442,0.06339999999999435,0.13039999999999985,52.4228,-2.0208,52.4862,-1.8904,3.044522437723423,300.0,180.0,63.4,5.945,2.75,36300.0,14.6,2.5299999999999994,3.905,83.5,24127.1,0.6761999999999999,0.65,0.45,0.25,0.9,0.05,29.986880745361276,0.24433421197855662,11.780370360560406
Wolverhampton,Stafford,64,52,37.0,24.53229498045982,30.479584655786883,0.22050000000000125,0.012199999999999989,52.5861,-2.1289,52.8066,-2.1167,3.6375861597263857,363.0,411.0,62.55405405405406,4.4324324324324325,4.162162162162162,32810.81081081081,13.5,2.5202702702702693,3.832432432432433,76.35135135135135,20957.37837837838,0.6474324324324325,0.32432432432432434,0.1891891891891892,0.24324324324324326,1.0,0.10810810810810811,63.562061493494184,0.5110321790947747,25.631305391324684
Stafford,Knutsford Services,52,23,15.0,58.24521157666979,72.11038581582491,0.4923000000000002,0.2977000000000003,52.8066,-2.1167,53.2989,-2.4144,2.772588722239781,411.0,242.0,61.61999999999999,2.94,10.333333333333334,33733.333333333336,13.833333333333334,2.5233333333333334,3.8533333333333326,78.33333333333333,22947.066666666666,0.6796,0.4,0.2,0.06666666666666667,1.0,0.26666666666666666,148.27035384569243,1.2432999003951266,60.891327500591295
Omega Warrington,Preston,42,46,10.0,37.30124029439271,46.78382630003556,0.3341999999999956,0.048900000000000166,53.429,-2.6542,53.7632,-2.7031,2.3978952727983707,183.0,176.0,61.010000000000005,1.33,5.4,33800.0,14.25,2.5250000000000004,3.8999999999999995,79.5,25385.5,0.7554,1.1,0.4,0.3,1.0,0.2,92.64243986568168,0.8561852783087677,39.39747178048473
Preston,Woodall Services,46,65,9.0,110.39579601887827,136.6218682925931,0.4373999999999967,1.5,53.7632,-2.7031,53.3258,-1.2031,2.302585092994046,176.0,391.0,63.84444444444445,15.100000000000001,4.333333333333333,34666.666666666664,14.5,2.527777777777778,3.9111111111111114,81.11111111111111,24380.88888888889,0.704,1.1111111111111112,0.1111111111111111,0.3333333333333333,0.7777777777777778,0.2222222222222222,270.1222557306733,2.3878096271847395,117.21735902127597
Woodall Services,Edinburgh Hub,65,16,17.0,318.8404300739048,399.3964343777985,2.6274999999999977,1.9851999999999999,53.3258,-1.2031,55.9533,-3.1883,2.8903717578961645,391.0,153.0,63.776470588235284,7.841176470588236,3.411764705882353,31176.470588235294,13.088235294117647,2.514705882352941,3.823529411764705,72.6470588235294,20591.941176470587,0.6651764705882353,1.8235294117647058,0.29411764705882354,0.058823529411764705,0.9411764705882353,0.11764705882352941,795.3529408071249,7.100807484375519,339.9714871624842
Doncaster iPort,Leicester Forest East,13,26,23.0,98.88302506976567,123.00916702877112,0.8864000000000019,0.1189,53.5031,-1.0478,52.6167,-1.1667,3.1780538303479458,200.0,425.0,61.29565217391304,6.560869565217391,5.391304347826087,36869.565217391304,14.934782608695652,2.5326086956521734,3.9304347826086947,84.78260869565217,20964.91304347826,0.5701304347826087,0.6521739130434783,0.17391304347826086,0.13043478260869565,0.9130434782608695,0.21739130434782608,248.5752828396954,2.174621661048757,101.35848589228489
Leicester Forest East,Wolverhampton,26,64,26.0,65.07075692947932,82.64186014311585,0.03059999999999974,0.9621999999999997,52.6167,-1.1667,52.5861,-2.1289,3.295836866004329,425.0,363.0,63.080769230769235,5.665384615384615,2.6153846153846154,32384.615384615383,13.673076923076923,2.5211538461538456,3.8499999999999996,76.53846153846153,20006.03846153846,0.6289615384615386,0.8461538461538461,0.2692307692307692,0.19230769230769232,0.9615384615384616,0.07692307692307693,164.75963198865296,1.431822789406238,69.52871539848505
Wolverhampton,Hopwood Park,64,21,7.0,26.186543016263705,32.37165807290349,0.23219999999999885,0.06449999999999978,52.5861,-2.1289,52.3539,-2.0644,2.0794415416798357,363.0,295.0,63.35714285714285,1.1428571428571428,6.571428571428571,34000.0,14.285714285714286,2.5285714285714285,3.8714285714285714,80.0,20757.571428571428,0.6192857142857143,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.14285714285714285,63.23087452180258,0.5591040756662362,26.858284526180427
Hopwood Park,Southampton Port,21,51,14.0,168.58353128329415,208.3777697795998,1.458200000000005,0.6686000000000001,52.3539,-2.0644,50.8957,-1.3958,2.70805020110221,295.0,166.0,62.33571428571429,3.0500000000000003,6.285714285714286,31142.85714285714,13.214285714285714,2.5214285714285714,3.778571428571429,73.92857142857143,17740.214285714286,0.5632857142857143,1.0,0.0,0.14285714285714285,1.0,0.14285714285714285,411.1203263044067,3.749495594345774,174.488316808723
Bristol DC,Coventry,3,10,14.0,128.74892924569647,161.07695221695704,0.9522999999999939,1.0681999999999998,51.4545,-2.5879,52.4068,-1.5197,2.70805020110221,160.0,520.0,61.628571428571426,8.428571428571427,6.714285714285714,33857.142857142855,13.964285714285714,2.5249999999999995,3.857142857142857,78.92857142857143,23593.5,0.6810714285714284,0.8571428571428571,0.07142857142857142,0.14285714285714285,1.0,0.2857142857142857,346.3966399639933,2.85982924736872,137.8063141204388
Coventry,DIRFT Daventry,10,11,29.0,29.51890598449094,36.98777216979884,0.14939999999999998,0.3591,52.4068,-1.5197,52.2574,-1.1606,3.4011973816621555,520.0,168.0,61.93793103448275,7.613793103448276,9.241379310344827,34758.620689655174,14.224137931034482,2.529310344827585,3.855172413793103,80.6896551724138,22368.344827586207,0.6495517241379309,0.3103448275862069,0.10344827586206896,0.20689655172413793,0.9310344827586207,0.2413793103448276,74.27004853420182,0.6198664514089197,31.057087153354793
M1/M6 Junction,East Midlands Gateway,30,15,15.0,28.359180623473602,35.67232894659682,0.24519999999999698,0.11580000000000013,52.5861,-1.2125,52.8313,-1.3283,2.772588722239781,498.0,178.0,62.286666666666655,8.04,6.133333333333334,33333.333333333336,13.833333333333334,2.5233333333333334,3.853333333333333,76.66666666666667,20683.866666666665,0.6268666666666667,0.3333333333333333,0.4,0.3333333333333333,0.9333333333333333,0.26666666666666666,73.3576522473311,0.592786059277815,30.693417354658937
Omega Warrington,Chester,42,9,23.0,30.644868377721988,37.841205800444634,0.23550000000000182,0.23960000000000026,53.429,-2.6542,53.1935,-2.8938,3.1780538303479458,183.0,179.0,61.60869565217392,9.404347826086957,7.217391304347826,30608.695652173912,12.73913043478261,2.5130434782608693,3.7869565217391297,71.95652173913044,19683.739130434784,0.6354347826086956,0.8695652173913043,0.043478260869565216,0.17391304347826086,0.9565217391304348,0.08695652173913043,74.48430753407898,0.6742845748862021,32.501757049724596
Chester,Stafford,9,52,4.0,67.49087021896727,85.63641683393199,0.38689999999999714,0.7771000000000003,53.1935,-2.8938,52.8066,-2.1167,1.6094379124341003,179.0,411.0,62.725,16.725,7.0,35000.0,13.125,2.5125,3.8499999999999996,77.5,27761.75,0.7899999999999999,0.75,0.25,0.25,0.75,0.25,167.44072124571613,1.4958894891537589,71.10771418828816
Stafford,Woodall Services,52,65,3.0,84.0185270376832,105.26259186223108,0.5191999999999979,0.9135999999999997,52.8066,-2.1167,53.3258,-1.2031,1.3862943611198906,411.0,391.0,63.19999999999999,8.733333333333333,8.0,31333.333333333332,12.833333333333334,2.5166666666666666,3.766666666666667,73.33333333333333,23202.333333333332,0.6976666666666667,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,206.27774881583437,1.8324407335530524,91.40407597317973
Woodall Services,Nottingham Hub,65,41,9.0,41.36242328700055,51.67339567356274,0.3710000000000022,0.04500000000000015,53.3258,-1.2031,52.9548,-1.1581,2.302585092994046,391.0,178.0,62.56666666666667,8.81111111111111,0.0,30666.666666666668,13.055555555555555,2.516666666666667,3.8000000000000003,72.22222222222223,19108.555555555555,0.6163333333333333,0.3333333333333333,0.1111111111111111,0.0,0.8888888888888888,0.0,101.99728543720919,0.8702416977057648,44.86864572903315
Sheffield Hub,Tibshelf Services,50,57,31.0,28.013944148131706,34.95823078995144,0.2394000000000034,0.13119999999999998,53.3811,-1.4701,53.1417,-1.3389,3.4657359027997265,179.0,547.0,62.380645161290346,5.941935483870968,6.290322580645161,32838.709677419356,13.741935483870968,2.5258064516129024,3.816129032258064,77.09677419354838,21489.322580645163,0.6497096774193548,0.0967741935483871,0.16129032258064516,0.3870967741935484,0.9354838709677419,0.16129032258064516,69.14539187028959,0.5715366159989388,29.81308795036302
Tibshelf Services,Grimsby Port,57,20,23.0,96.72656681503096,119.69647429787183,0.4333000000000027,1.2639,53.1417,-1.3389,53.575,-0.075,3.1780538303479458,547.0,166.0,61.79565217391305,7.882608695652174,13.91304347826087,30347.82608695652,12.956521739130435,2.5173913043478255,3.778260869565217,72.17391304347827,18182.478260869564,0.5944347826086956,0.4782608695652174,0.21739130434782608,0.13043478260869565,0.9565217391304348,0.21739130434782608,237.3298666828396,2.053981779888043,102.82745246844237
Magna Park DC,Northampton,36,40,25.0,29.70728428482073,37.04092740383317,0.19669999999999987,0.29590000000000016,52.4372,-1.1986,52.2405,-0.9027,3.258096538021482,149.0,363.0,63.12,4.904,10.24,32240.0,13.3,2.5179999999999993,3.8239999999999985,75.0,19921.6,0.6292400000000001,0.72,0.04,0.36,1.0,0.24,73.31059182060052,0.6438321738150725,31.179521075634256
Northampton,iPort Doncaster,40,67,2.0,139.53830157217024,178.0447984621128,1.2533999999999992,0.10150000000000003,52.2405,-0.9027,53.4939,-1.0042,1.0986122886681098,363.0,175.0,62.8,0.0,0.0,35000.0,14.25,2.525,3.9,82.5,22997.0,0.7164999999999999,0.0,0.0,0.5,1.0,0.0,347.997401059879,2.84030715768455,156.39415522240415
Newcastle Hub,M8/M74 Junction,39,35,7.0,191.15265177778377,244.73166607092276,0.8792000000000044,2.6029999999999998,54.9783,-1.6178,55.8575,-4.2208,2.0794415416798357,174.0,7.0,64.02857142857144,6.0,0.0,31142.85714285714,13.357142857142858,2.521428571428572,3.8000000000000003,73.57142857142857,20167.285714285714,0.6747142857142858,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,471.934852299623,3.835547391098252,208.03816847973812
M8/M74 Junction,Glasgow Central,35,19,7.0,2.072998408209584,2.6540482147915734,0.006699999999995043,0.031000000000000583,55.8575,-4.2208,55.8642,-4.2518,2.0794415416798357,7.0,169.0,64.02857142857144,6.0,0.0,31142.85714285714,13.357142857142858,2.521428571428572,3.8000000000000003,73.57142857142857,20167.285714285714,0.6747142857142858,0.0,0.14285714285714285,0.14285714285714285,1.0,0.0,5.118004843234126,0.04159546604460548,2.256117234547603
Liverpool Port,Charnock Richard,27,8,27.0,32.00332898783611,39.35277433757777,0.2255000000000038,0.3008000000000002,53.4053,-2.9977,53.6308,-2.6969,3.332204510175204,167.0,172.0,62.029629629629646,7.803703703703703,3.8518518518518516,31925.925925925927,13.203703703703704,2.516666666666666,3.822222222222221,73.88888888888889,19137.51851851852,0.6112962962962962,0.25925925925925924,0.3333333333333333,0.25925925925925924,0.9259259259259259,0.1111111111111111,78.67301484797171,0.6556022392902818,33.5636547043048
Charnock Richard,Knutsford Services,8,23,19.0,41.37300894209558,51.33450222412032,0.3318999999999974,0.28249999999999975,53.6308,-2.6969,53.2989,-2.4144,2.995732273553991,172.0,242.0,63.336842105263166,5.147368421052632,4.842105263157895,33263.15789473684,13.578947368421053,2.5210526315789474,3.8368421052631576,78.15789473684211,20104.736842105263,0.6044736842105263,0.5263157894736842,0.2631578947368421,0.10526315789473684,1.0,0.15789473684210525,100.46158530008593,0.8535819712106892,42.699883430692445
Knutsford Services,Manchester Central,23,37,19.0,23.21415419090634,28.58655894853215,0.18189999999999884,0.17180000000000017,53.2989,-2.4144,53.4808,-2.2426,2.995732273553991,242.0,188.0,62.305263157894736,6.189473684210526,5.842105263157895,32842.10526315789,13.342105263157896,2.5184210526315787,3.8263157894736834,76.05263157894737,20941.105263157893,0.6379999999999999,0.3157894736842105,0.10526315789473684,0.15789473684210525,1.0,0.2631578947368421,56.41864916205084,0.47981593116846244,24.460143966499075
Omega Warrington,Stafford,42,52,22.0,77.95089198594565,96.25222896457176,0.622399999999999,0.5375000000000001,53.429,-2.6542,52.8066,-2.1167,3.1354942159291497,183.0,411.0,61.449999999999996,3.6681818181818184,6.0,29818.18181818182,13.0,2.5181818181818176,3.777272727272727,71.5909090909091,18920.545454545456,0.6314090909090909,1.0,0.2727272727272727,0.22727272727272727,0.9090909090909091,0.18181818181818182,192.51468063998772,1.7015429287988908,81.9169214788402
Stafford,York,52,66,7.0,145.28873045555756,183.86449657516133,1.1533999999999978,1.0293999999999999,52.8066,-2.1167,53.96,-1.0873,2.0794415416798357,411.0,218.0,62.32857142857143,8.328571428571427,6.142857142857143,29714.285714285714,13.071428571428571,2.521428571428572,3.757142857142857,72.14285714285714,17587.428571428572,0.6141428571428571,2.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,379.52925801732806,3.3629381548931008,153.32976431652054
York,Northampton,66,40,6.0,191.59655241639896,240.96074565953953,1.7195000000000036,0.1846,53.96,-1.0873,52.2405,-0.9027,1.9459101490553132,218.0,363.0,61.63333333333333,7.75,4.666666666666667,27333.333333333332,12.5,2.516666666666667,3.716666666666667,67.5,18073.0,0.6608333333333333,2.0,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,501.9335048727102,4.4613663113297655,197.8711330240002
Northampton,London Central,40,28,15.0,97.33852376529123,121.9850119282136,0.7331000000000003,0.7748999999999999,52.2405,-0.9027,51.5074,-0.1278,2.772588722239781,363.0,156.0,62.95333333333334,14.053333333333333,1.1333333333333333,33333.333333333336,13.833333333333334,2.5233333333333334,3.853333333333333,78.0,20420.266666666666,0.6194666666666666,1.2666666666666666,0.3333333333333333,0.2,0.9333333333333333,0.06666666666666667,262.3858102469936,2.1623157212962014,99.15626765611714
Leeds Central,Wetherby Services,25,63,28.0,19.264637616276747,24.277012520031157,0.14359999999999928,0.16439999999999988,53.8008,-1.5491,53.9444,-1.3847,3.367295829986474,177.0,280.0,62.71428571428572,6.9607142857142845,3.5,32571.428571428572,13.410714285714286,2.5196428571428564,3.8249999999999993,75.89285714285714,19363.821428571428,0.5914285714285715,0.0,0.32142857142857145,0.25,1.0,0.14285714285714285,47.26501245569638,0.3888678953145786,20.402862916525518
