route_id,origin,origin_lat,origin_lon,origin_type,destination,destination_lat,destination_lon,destination_type,waypoint_1,waypoint_1_lat,waypoint_1_lon,waypoint_2,waypoint_2_lat,waypoint_2_lon,waypoint_3,waypoint_3_lat,waypoint_3_lon,distance_miles,vehicle_type,vehicle_capacity_tons,cargo_type,cargo_weight_tons,pickup_datetime,delivery_datetime,estimated_duration_hours,fuel_cost_gbp,total_cost_gbp,co2_emissions_kg,priority,driver_id,pickup_hour,pickup_day_of_week,pickup_day_name,is_weekend,is_peak_hour,weather_condition,traffic_condition,delay_risk,on_time,actual_duration_hours,customer_rating,route_efficiency,capacity_utilization,cost_per_mile,origin_is_major_city,destination_is_major_city,origin_is_port,destination_is_port,origin_is_distribution,destination_is_distribution,origin_is_city,destination_is_city,origin_is_junction,destination_is_junction,is_long_haul,is_express,is_heavy_cargo,origin_centrality,destination_centrality,weather_risk,traffic_risk,overall_risk,distance_miles_normalized,cargo_weight_tons_normalized,estimated_duration_hours_normalized,fuel_cost_gbp_normalized,total_cost_gbp_normalized,co2_emissions_kg_normalized,capacity_utilization_normalized,cost_per_mile_normalized,route_efficiency_normalized
UK_00041,Leeds,53.8008,-1.5491,major_city,Milton Keynes,52.0406,-0.7594,distribution,Southampton,50.9097,-1.4044,,,,,,,368,HGV_32t,20,Chemical Products,13.81,7/27/2025 15:05,7/28/2025 2:02,10.94,460.03,875.13,244,Standard,DRV_6981,15,6,Sunday,1,0,Cloudy,Moderate,0.1,TRUE,10.07160368,4,1,0.6905,2.378070652,1,0,0,0,0,1,0,0,0,0,1,0,1,0.8,0.9,0.2,0.3,0.2,-0.612375877,0.432407264,-0.38405462,-0.553954219,-0.414174571,-0.345533322,0.523131288,0.762240291,0.671728652
UK_00042,Doncaster,53.5228,-1.1288,distribution,Glasgow,55.8642,-4.2518,major_city,Nottingham,52.9548,-1.1581,,,,,,,367.2,HGV_44t,26,Paper Products,17.52,8/5/2025 18:52,8/6/2025 4:39,9.79,532.49,872.56,237.5,Next-Day,DRV_8186,18,1,Tuesday,0,1,Snow,Moderate,0.5,TRUE,10.28759849,5,0.949172779,0.673846154,2.376252723,0,1,0,0,1,0,0,0,0,0,1,1,1,0.5,0.8,0.9,0.3,0.566666667,-0.615278682,1.057973545,-0.540134551,-0.363122707,-0.418946877,-0.380240455,0.426582064,0.757198953,0.290037356
UK_00043,Preston,53.7632,-2.7031,city,Coventry,52.4068,-1.5197,distribution,Lancaster,54.0469,-2.801,Cardiff,51.4816,-3.1791,Doncaster,53.5228,-1.1288,581.2,HGV_44t,26,Manufacturing,21.36,7/12/2025 13:28,7/13/2025 2:37,13.15,842.69,1261.65,458.4,Next-Day,DRV_1105,13,5,Saturday,1,0,Heavy Rain,Moderate,0.4,FALSE,18.52475625,3,0.591273289,0.821538462,2.170767378,0,0,0,0,0,1,1,0,0,0,1,1,1,0.5,0.5,0.6,0.3,0.433333333,0.161221642,1.705459939,-0.08410971,0.453823677,0.303565449,0.799268107,1.282815372,0.18736306,-2.397638997
UK_00044,Felixstowe,51.9567,1.3511,port,Milton Keynes,52.0406,-0.7594,distribution,Birmingham Interchange,52.4506,-1.7242,,,,,,,251,HGV_32t,20,E-commerce,8.63,7/31/2025 19:16,8/1/2025 0:57,5.68,313.8,519.42,104,Next-Day,DRV_8770,19,3,Thursday,0,1,Clear,Moderate,0.2,TRUE,5.32768363,5,1,0.4315,2.06940239,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0.9,0.1,0.3,0.2,-1.036911101,-0.441024903,-1.09795065,-0.939067274,-1.074702622,-1.093071569,-0.978398684,-0.093734397,0.671728652
UK_00045,Birmingham Interchange,52.4506,-1.7242,junction,Peterborough,52.5695,-0.2405,distribution,Bath,51.3758,-2.3599,,,,,,,274.3,HGV_18t,12,Agricultural,7.14,8/1/2025 18:09,8/2/2025 1:05,6.92,301.71,546.57,156.7,Next-Day,DRV_5470,18,4,Friday,0,1,Fog,Moderate,0.5,FALSE,9.181650391,2,0.673171909,0.595,1.992599344,0,0,0,0,0,1,0,0,1,0,1,1,0,0.5,0.5,0.7,0.3,0.5,-0.952366907,-0.692263113,-0.929655769,-0.970907641,-1.024287012,-0.811676814,-0.030521655,-0.306718601,-1.782614414
UK_00046,Glasgow,55.8642,-4.2518,major_city,Manchester,53.4808,-2.2426,major_city,Newcastle,54.9783,-1.6178,Birmingham,52.4862,-1.8904,,,,504.2,HGV_32t,20,Metal Goods,14.9,8/8/2025 14:36,8/9/2025 3:51,13.24,630.29,1050.89,360.6,Express,DRV_6549,14,4,Friday,0,0,Clear,Moderate,0.1,TRUE,11.98998059,5,1,0.745,2.084272114,1,1,0,0,0,0,0,0,0,0,1,1,1,0.8,0.9,0.1,0.3,0.166666667,-0.118173335,0.616198974,-0.071894759,-0.105555472,-0.08780081,0.277059246,0.839090298,-0.052498842,0.671728652
UK_00047,Northampton,52.2405,-0.9027,distribution,Lancaster,54.0469,-2.801,city,Norwich,52.6309,1.2974,London,51.5074,-0.1278,,,,528.9,HGV_32t,20,Textiles,10.43,7/12/2025 8:12,7/12/2025 21:04,12.86,661.16,1017.08,264.7,Express,DRV_5564,8,5,Saturday,1,1,Clear,Light,0.2,TRUE,12.23635687,5,1,0.5215,1.923010021,0,0,0,0,1,0,0,1,0,0,1,1,1,0.5,0.5,0.1,0.1,0.133333333,-0.028549232,-0.137515656,-0.123468997,-0.024255876,-0.150583564,-0.235004453,-0.456631512,-0.49969827,0.671728652
UK_00048,Newcastle,54.9783,-1.6178,major_city,Plymouth,50.3755,-4.1427,major_city,Bath,51.3758,-2.3599,Stirling,56.1165,-3.9369,,,,1223.5,HGV_44t,26,Agricultural,13.16,8/8/2025 9:14,8/9/2025 13:49,28.57,1774.05,2582.79,594.6,Standard,DRV_5769,9,4,Friday,0,1,Light Rain,Moderate,0.2,TRUE,26.56464801,4,1,0.506153846,2.110984879,1,1,0,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.3,0.3,0.266666667,2.491811166,0.322806702,2.008718576,2.906664374,2.75682802,1.526516029,-0.545599504,0.02157891,0.671728652
UK_00049,Dover,51.1279,1.3134,port,Nottingham,52.9548,-1.1581,major_city,Leicester,52.6369,-1.1398,Dundee,56.462,-2.9707,Hull,53.7443,-0.3377,920.6,HGV_32t,20,Paper Products,11.27,7/29/2025 12:10,7/30/2025 13:38,25.46,1150.76,1815.65,497.9,Next-Day,DRV_3760,12,1,Tuesday,0,0,Fog,Moderate,0.4,TRUE,27.1341755,5,0.93424291,0.5635,1.972246361,0,1,1,0,0,0,0,0,0,0,1,1,1,0.9,0.5,0.7,0.3,0.466666667,1.392736642,0.004121993,1.586624155,1.265160467,1.33230386,1.010180683,-0.213140165,-0.363159901,0.177920251
UK_00050,Scotch Corner,54.4033,-1.6622,junction,Glasgow,55.8642,-4.2518,major_city,Hull,53.7443,-0.3377,Southampton,50.9097,-1.4044,,,,807.9,HGV_7.5t,5,Temperature Controlled,2.61,7/18/2025 9:54,7/19/2025 7:19,21.42,686.75,1280.19,405.2,Express,DRV_6131,9,4,Friday,0,1,Clear,Heavy,0.4,TRUE,20.43333186,5,1,0.522,1.584589677,0,1,0,0,0,0,0,0,1,0,1,1,0,0.5,0.8,0.1,0.6,0.366666667,0.983803995,-1.456094718,1.038308573,0.043138251,0.337992904,0.515203573,-0.453732806,-1.438179107,0.671728652
UK_00051,Plymouth,50.3755,-4.1427,major_city,Worcester,52.1936,-2.2216,city,Bristol,51.4545,-2.5879,Oxford,51.752,-1.2577,,,,255.1,HGV_32t,20,Automotive,15.68,7/10/2025 19:27,7/11/2025 1:12,5.75,318.82,625.75,192,Standard,DRV_3054,19,3,Thursday,0,1,Clear,Severe,0.4,FALSE,8.396330431,3,0.539768621,0.784,2.452959624,1,0,0,0,0,0,0,1,0,0,1,0,1,0.5,0.5,0.1,0.9,0.466666667,-1.022034226,0.747719648,-1.088450133,-0.925846543,-0.87725541,-0.623190385,1.065189406,0.969916531,-2.784417637
UK_00052,Ipswich,52.0567,1.1482,city,Preston,53.7632,-2.7031,city,York,53.96,-1.0873,Sheffield,53.3811,-1.4701,,,,338.7,HGV_32t,20,Chemical Products,16.57,8/6/2025 17:35,8/7/2025 1:37,8.03,423.44,685.56,269.4,Express,DRV_4038,17,2,Wednesday,0,1,Clear,Moderate,0.2,TRUE,7.945396172,4,1,0.8285,2.024092117,0,0,0,0,0,0,1,1,0,0,1,1,1,0.5,0.5,0.1,0.3,0.2,-0.718691109,0.897788109,-0.779004705,-0.650318075,-0.766192514,-0.209908526,1.323174286,-0.219385305,0.671728652
UK_00053,Stirling,56.1165,-3.9369,city,Edinburgh,55.9533,-3.1883,major_city,Leicester,52.6369,-1.1398,Carlisle,54.8951,-2.9382,Warrington,53.39,-2.597,992.3,HGV_44t,26,Retail,17.72,7/26/2025 18:37,7/28/2025 0:35,29.97,1438.9,2286.99,649.1,Same-Day,DRV_1605,18,5,Saturday,1,1,Clear,Moderate,0.2,TRUE,29.85855939,5,1,0.681538462,2.304736471,0,1,0,0,0,0,1,0,0,0,1,1,1,0.5,0.8,0.1,0.3,0.2,1.652900536,1.091696795,2.198728926,2.024009375,2.207548558,1.817521989,0.471177549,0.558875673,0.671728652
UK_00054,Cambridge,52.2053,0.1218,city,Harwich,51.9454,1.2895,port,Plymouth,50.3755,-4.1427,Swansea,51.6214,-3.9436,,,,674.8,HGV_18t,12,Electronics,3.63,7/20/2025 5:53,7/20/2025 23:06,17.21,742.27,1247.98,195.8,Same-Day,DRV_2398,5,6,Sunday,1,0,Clear,Light,0.1,TRUE,16.99474173,5,1,0.3025,1.849407232,0,0,0,1,0,0,1,0,0,0,1,1,0,0.5,0.5,0.1,0.1,0.1,0.500849821,-1.284106145,0.466920306,0.189356378,0.278181235,-0.602900061,-1.726264964,-0.70380777,0.671728652
UK_00055,Leeds,53.8008,-1.5491,major_city,Blackpool,53.8175,-3.0357,city,Hull,53.7443,-0.3377,Nottingham,52.9548,-1.1581,,,,267.5,HGV_32t,20,Metal Goods,16.73,7/30/2025 5:21,7/30/2025 11:49,6.47,334.34,646.76,214.8,Express,DRV_8204,5,2,Wednesday,0,0,Cloudy,Moderate,0.1,TRUE,6.213028352,5,1,0.8365,2.417794393,1,0,0,0,0,0,0,1,0,0,1,1,1,0.8,0.5,0.2,0.3,0.2,-0.977040749,0.924766709,-0.990730524,-0.884972888,-0.838241341,-0.501448442,1.36955359,0.872399062,0.671728652
UK_00056,Southampton,50.9097,-1.4044,major_city,Nottingham,52.9548,-1.1581,major_city,Lancaster,54.0469,-2.801,,,,,,,448.3,HGV_18t,12,Automotive,8.7,7/29/2025 8:33,7/29/2025 18:54,10.35,493.12,875.89,312.1,Express,DRV_5537,8,1,Tuesday,0,1,Light Rain,Heavy,0.4,TRUE,10.231789,4,1,0.725,1.953803257,1,1,0,0,0,0,0,0,0,0,1,1,0,0.5,0.5,0.3,0.6,0.433333333,-0.321006831,-0.429221766,-0.464130411,-0.466808004,-0.412763305,0.018090639,0.723142038,-0.414304876,0.671728652
UK_00057,Ipswich,52.0567,1.1482,city,Belfast,54.5973,-5.9301,major_city,Glasgow,55.8642,-4.2518,,,,,,,600.7,HGV_32t,20,Pharmaceuticals,13.21,7/11/2025 2:43,7/11/2025 17:52,15.15,750.83,1249.11,380.8,Standard,DRV_2488,2,4,Friday,0,0,Clear,Moderate,0.1,FALSE,17.45369647,2,0.847940827,0.6605,2.079424005,0,1,0,0,0,0,1,0,0,0,1,0,1,0.5,0.5,0.1,0.3,0.166666667,0.231977512,0.331237515,0.187333647,0.211900096,0.280279565,0.384918336,0.349208898,-0.065943239,-0.470172507
UK_00058,Dover,51.1279,1.3134,port,Brighton,50.8225,-0.1372,city,Coventry,52.4068,-1.5197,,,,,,,372.3,HGV_44t,26,E-commerce,14.13,8/4/2025 15:29,8/5/2025 2:21,10.86,539.86,930.11,194.2,Standard,DRV_6222,15,0,Monday,0,0,Clear,Moderate,0.1,TRUE,11.34772649,5,0.955089642,0.543461538,2.498280956,0,0,1,0,0,0,0,1,0,0,1,0,1,0.9,0.5,0.1,0.3,0.166666667,-0.596773301,0.486364463,-0.394912355,-0.343712988,-0.31208064,-0.611443355,-0.329311403,1.095598107,0.334470538
UK_00059,Worcester,52.1936,-2.2216,city,Daventry,52.2574,-1.1606,distribution,York,53.96,-1.0873,Edinburgh,55.9533,-3.1883,Norwich,52.6309,1.2974,890.5,Van,1,Metal Goods,0.85,8/7/2025 6:15,8/7/2025 21:21,15.09,356.18,741.7,726.8,Same-Day,DRV_3030,6,3,Thursday,0,0,Cloudy,Moderate,0.1,TRUE,14.89935533,4,1,0.85,0.832902864,0,0,0,0,0,1,1,0,0,0,1,1,0,0.5,0.5,0.2,0.3,0.2,1.283518606,-1.752859315,0.179190347,-0.827454806,-0.661944546,2.232405716,1.447818665,-3.522698203,0.671728652
UK_00060,London,51.5074,-0.1278,major_city,Chester,53.1935,-2.8938,city,Portsmouth,50.8198,-1.088,,,,,,,319,HGV_44t,26,Temperature Controlled,19.27,7/22/2025 18:42,7/23/2025 4:36,9.89,462.58,845.65,227,Same-Day,DRV_3032,18,1,Tuesday,0,1,Clear,Severe,0.4,FALSE,14.70164985,3,0.513483332,0.741153846,2.650940439,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0.5,0.1,0.9,0.466666667,-0.790172681,1.35305198,-0.526562383,-0.547238509,-0.468916824,-0.436305823,0.816792556,1.518941448,-2.981809227
UK_00061,Dover,51.1279,1.3134,port,Bath,51.3758,-2.3599,city,Nottingham,52.9548,-1.1581,,,,,,,345.7,HGV_32t,20,Paper Products,6.84,7/31/2025 7:44,7/31/2025 18:22,10.63,432.07,834.83,113.5,Express,DRV_6718,7,3,Thursday,0,1,Cloudy,Severe,0.4,TRUE,9.894270257,5,1,0.342,2.41489731,0,0,1,0,0,0,0,1,0,0,1,1,0,0.9,0.5,0.2,0.9,0.5,-0.693291565,-0.742847987,-0.426128341,-0.627590005,-0.489008791,-1.042345759,-1.49726715,0.864365099,0.671728652
UK_00062,Bath,51.3758,-2.3599,city,Manchester,53.4808,-2.2426,major_city,Brighton,50.8225,-0.1372,Cardiff,51.4816,-3.1791,Scotch Corner,54.4033,-1.6622,673.8,HGV_18t,12,Retail,8.75,7/19/2025 7:46,7/20/2025 0:51,17.09,741.17,1177.55,471.6,Same-Day,DRV_5364,7,5,Saturday,1,1,Clear,Moderate,0.2,TRUE,16.54800968,5,1,0.729166667,1.747625408,0,1,0,0,0,0,1,0,0,0,1,1,0,0.5,0.9,0.1,0.3,0.2,0.497221315,-0.420790953,0.450633704,0.186459405,0.147397758,0.869750284,0.747297925,-0.986061165,0.671728652
UK_00063,Hull,53.7443,-0.3377,port,Cardiff,51.4816,-3.1791,major_city,Leicester,52.6369,-1.1398,Chester,53.1935,-2.8938,,,,361.8,HGV_32t,20,Paper Products,15.3,7/31/2025 19:58,8/1/2025 4:56,8.96,452.27,733.64,265.8,Next-Day,DRV_1621,19,3,Thursday,0,1,Light Rain,Heavy,0.4,TRUE,8.681926368,5,1,0.765,2.027750138,0,1,1,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.3,0.6,0.433333333,-0.634872616,0.683645474,-0.652783544,-0.574391047,-0.67691139,-0.229130938,0.955038559,-0.209241167,0.671728652
UK_00064,Exeter,50.7184,-3.5339,city,Doncaster,53.5228,-1.1288,distribution,Inverness,57.4778,-4.2247,,,,,,,977.1,HGV_32t,20,Manufacturing,12.03,8/7/2025 12:25,8/8/2025 9:40,21.25,1221.34,1741.19,564.3,Express,DRV_2201,12,3,Thursday,0,0,Snow,Moderate,0.4,TRUE,19.12727509,5,1,0.6015,1.781997748,0,0,0,0,0,1,1,0,0,0,1,1,1,0.5,0.5,0.9,0.3,0.533333333,1.597747241,0.132270342,1.015235888,1.451040789,1.194036961,1.364727394,0.007161529,-0.890742478,0.671728652
UK_00065,Luton,51.8787,-0.42,city,Stirling,56.1165,-3.9369,city,Birmingham Interchange,52.4506,-1.7242,Felixstowe,51.9567,1.3511,Plymouth,50.3755,-4.1427,1203.9,HGV_44t,26,Chemical Products,19.23,7/16/2025 13:52,7/18/2025 2:10,36.29,1745.63,2696.43,854.9,Next-Day,DRV_7277,13,2,Wednesday,0,0,Cloudy,Moderate,0.1,TRUE,39.10083709,5,0.922545134,0.739615385,2.239745826,0,0,0,0,0,0,1,1,0,0,1,1,1,0.5,0.5,0.2,0.3,0.2,2.420692445,1.34630733,3.056489936,2.831817126,2.967849379,2.916403212,0.807873459,0.378648699,0.090074814
UK_00066,Liverpool,53.4084,-2.9916,major_city,Rugby,52.3708,-1.2651,distribution,Exeter,50.7184,-3.5339,Northampton,52.2405,-0.9027,,,,492.3,HGV_44t,26,Electronics,18.85,7/28/2025 9:05,7/28/2025 21:09,12.06,713.78,1078.22,342.7,Express,DRV_8253,9,0,Monday,0,1,Clear,Severe,0.4,TRUE,13.16644954,4,0.908254598,0.725,2.190168596,1,0,0,0,0,1,0,0,0,0,1,1,1,0.8,0.5,0.1,0.9,0.466666667,-0.161352558,1.282233155,-0.23204634,0.114324778,-0.037050953,0.181481142,0.723142038,0.241165002,-0.017241165
UK_00067,Norwich,52.6309,1.2974,city,Carlisle,54.8951,-2.9382,city,Nottingham,52.9548,-1.1581,,,,,,,347.2,HGV_44t,26,Pharmaceuticals,9.18,7/11/2025 6:28,7/11/2025 17:01,10.55,503.46,911.48,117.7,Same-Day,DRV_7544,6,4,Friday,0,0,Cloudy,Light,0.1,TRUE,11.18742929,4,0.939580162,0.353076923,2.625230415,0,0,0,0,0,0,1,1,0,0,1,1,0,0.5,0.5,0.2,0.1,0.133333333,-0.687848806,-0.348285966,-0.436986075,-0.439576458,-0.346675218,-1.019919612,-1.433049652,1.447644419,0.218000792
UK_00068,Doncaster,53.5228,-1.1288,distribution,Oxford,51.752,-1.2577,city,Brighton,50.8225,-0.1372,,,,,,,328.8,HGV_44t,26,Pharmaceuticals,22.89,7/17/2025 12:07,7/17/2025 22:04,9.94,476.8,885.94,277.9,Same-Day,DRV_6308,12,3,Thursday,0,0,Clear,Moderate,0.1,TRUE,10.29279548,4,0.964507497,0.880384615,2.69446472,0,0,0,0,1,0,0,1,0,0,1,1,1,0.5,0.5,0.1,0.3,0.166666667,-0.75461332,1.963442799,-0.519776299,-0.509788549,-0.394101173,-0.164522275,1.62397083,1.639639582,0.405194709
UK_00069,Liverpool,53.4084,-2.9916,major_city,Hull,53.7443,-0.3377,port,Doncaster,53.5228,-1.1288,Lancaster,54.0469,-2.801,Brighton,50.8225,-0.1372,755.2,HGV_44t,26,Metal Goods,7.84,7/18/2025 5:10,7/18/2025 23:02,17.86,1095.05,1557.5,218.6,Next-Day,DRV_5892,5,4,Friday,0,0,Cloudy,Light,0.1,FALSE,24.13381376,3,0.648722634,0.301538462,2.062367585,1,0,0,1,0,0,0,0,0,0,1,1,0,0.8,0.5,0.2,0.1,0.133333333,0.792581718,-0.574231739,0.555139397,1.118441953,0.852937757,-0.481158118,-1.7318394,-0.113242771,-1.966218304
UK_00070,Glasgow,55.8642,-4.2518,major_city,Peterborough,52.5695,-0.2405,distribution,Wolverhampton,52.5861,-2.1289,Scotch Corner,54.4033,-1.6622,,,,696.1,HGV_44t,26,Temperature Controlled,15.4,7/13/2025 11:40,7/14/2025 9:40,21.99,1009.37,1574.24,395.8,Next-Day,DRV_1339,11,6,Sunday,1,0,Cloudy,Light,0.1,TRUE,24.13896887,5,0.902275176,0.592307692,2.26151415,1,0,0,0,0,1,0,0,0,0,1,1,1,0.8,0.5,0.2,0.1,0.133333333,0.578137003,0.700507099,1.11566993,0.892794093,0.884022741,0.465011719,-0.046130075,0.439014914,-0.062144139
UK_00071,Wolverhampton,52.5861,-2.1289,major_city,Rugby,52.3708,-1.2651,distribution,London,51.5074,-0.1278,Stirling,56.1165,-3.9369,,,,919.4,HGV_32t,20,Metal Goods,11.2,7/22/2025 11:31,7/23/2025 13:44,26.21,1149.27,1792.23,494.3,Express,DRV_5683,11,1,Tuesday,0,0,Clear,Moderate,0.1,FALSE,29.69014788,2,0.867220607,0.56,1.9493474,1,0,0,0,0,1,0,0,0,0,1,1,1,0.5,0.5,0.1,0.3,0.166666667,1.388382434,-0.007681145,1.688415414,1.261236386,1.288814593,0.990958271,-0.233431111,-0.426661508,-0.325389376
UK_00072,Harwich,51.9454,1.2895,port,Hull,53.7443,-0.3377,port,Plymouth,50.3755,-4.1427,,,,,,,655.4,HGV_32t,20,Metal Goods,10.11,7/17/2025 14:47,7/18/2025 7:01,16.22,819.2,1243.08,318.1,Express,DRV_2375,14,3,Thursday,0,0,Cloudy,Moderate,0.1,TRUE,15.38811179,5,1,0.5055,1.896673787,0,0,1,1,0,0,0,0,0,0,1,1,1,0.5,0.5,0.2,0.3,0.2,0.430456801,-0.191472855,0.332555844,0.391960135,0.269082286,0.050127993,-0.549390121,-0.572731855,0.671728652
UK_00073,Carlisle,54.8951,-2.9382,city,Cambridge,52.2053,0.1218,city,Derby,52.9226,-1.4746,Milton Keynes,52.0406,-0.7594,,,,354.4,HGV_18t,12,Manufacturing,6.63,7/18/2025 10:40,7/18/2025 18:38,7.97,389.8,752.15,188.1,Same-Day,DRV_1007,10,4,Friday,0,0,Light Rain,Moderate,0.1,FALSE,11.04398396,3,0.614305651,0.5525,2.122319413,0,0,0,0,0,0,1,1,0,0,1,1,0,0.5,0.5,0.3,0.3,0.233333333,-0.661723562,-0.7782574,-0.787148006,-0.738912777,-0.642539642,-0.644014665,-0.276911709,0.053010952,-2.224675531
UK_00074,Oxford,51.752,-1.2577,city,Middlesbrough,54.5742,-1.235,city,Nottingham,52.9548,-1.1581,,,,,,,267.9,HGV_44t,26,E-commerce,19.35,7/10/2025 19:42,7/11/2025 3:23,7.68,388.39,755.63,191.4,Express,DRV_6967,19,3,Thursday,0,1,Heavy Rain,Moderate,0.5,FALSE,11.46154584,2,0.507611218,0.744230769,2.820567376,0,0,0,0,0,0,1,1,0,0,1,1,1,0.5,0.5,0.6,0.3,0.466666667,-0.975589347,1.36654128,-0.826507293,-0.742626169,-0.636077531,-0.62639412,0.83463075,1.989337606,-3.025906358
UK_00075,Middlesbrough,54.5742,-1.235,city,Warrington,53.39,-2.597,distribution,Chester,53.1935,-2.8938,Durham,54.7753,-1.5849,London,51.5074,-0.1278,800.7,HGV_18t,12,Food & Beverages,5.89,7/13/2025 14:03,7/14/2025 9:52,19.81,880.76,1374.98,377.2,Standard,DRV_2733,14,6,Sunday,1,0,Light Rain,Light,0.1,TRUE,18.527312,4,1,0.490833333,1.71722243,0,0,0,0,0,1,1,0,0,0,1,0,0,0.5,0.5,0.3,0.1,0.166666667,0.95767875,-0.903033423,0.81979667,0.554085278,0.51401116,0.365695924,-0.634418845,-1.070372326,0.671728652
UK_00076,Southampton,50.9097,-1.4044,major_city,Chester,53.1935,-2.8938,city,Durham,54.7753,-1.5849,Gloucester,51.8642,-2.2446,Derby,52.9226,-1.4746,778.8,HGV_32t,20,Automotive,13.93,7/14/2025 5:31,7/15/2025 4:58,23.45,973.52,1603.41,520.8,Same-Day,DRV_5180,5,0,Monday,0,0,Cloudy,Moderate,0.1,FALSE,29.05020344,4,0.761185355,0.6965,2.058821263,1,0,0,0,0,0,0,1,0,0,1,1,1,0.5,0.5,0.2,0.3,0.2,0.878214464,0.452641213,1.313823581,0.79837911,0.938189346,1.132456582,0.557915767,-0.123077151,-1.121670034
UK_00077,Aberdeen,57.1497,-2.0943,port,Birmingham Interchange,52.4506,-1.7242,junction,Tilbury,51.4545,0.3584,,,,,,,625.9,HGV_32t,20,Retail,8.11,7/12/2025 13:17,7/13/2025 5:38,16.34,782.33,1231.83,243.8,Standard,DRV_6903,13,5,Saturday,1,0,Cloudy,Light,0.1,TRUE,14.82077847,5,1,0.4055,1.968093945,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.2,0.1,0.133333333,0.323415868,-0.528705352,0.348842445,0.294858868,0.24819184,-0.346601234,-1.129131423,-0.374675058,0.671728652
UK_00078,Middlesbrough,54.5742,-1.235,city,Hull,53.7443,-0.3377,port,Manchester,53.4808,-2.2426,,,,,,,209.8,HGV_44t,26,Metal Goods,11.2,8/6/2025 9:27,8/6/2025 16:04,6.61,304.2,585.13,86.7,Standard,DRV_2055,9,2,Wednesday,0,1,Cloudy,Moderate,0.2,TRUE,7.228903976,5,0.906368536,0.430769231,2.788989514,0,0,0,1,0,0,1,0,0,0,1,0,1,0.5,0.5,0.2,0.3,0.233333333,-1.186405556,-0.007681145,-0.971729489,-0.964349948,-0.952683847,-1.185445938,-0.982635255,1.901768348,-0.031404709
UK_00079,Derby,52.9226,-1.4746,major_city,Nottingham,52.9548,-1.1581,major_city,Cambridge,52.2053,0.1218,,,,,,,203.4,HGV_18t,12,Metal Goods,10.17,7/20/2025 17:56,7/20/2025 23:14,5.3,223.7,449.01,165.4,Express,DRV_8005,17,6,Sunday,1,1,Clear,Moderate,0.2,TRUE,5.501196398,5,0.962038416,0.8475,2.207522124,1,1,0,0,0,0,0,0,0,0,1,1,1,0.5,0.5,0.1,0.3,0.2,-1.209627996,-0.18135588,-1.149524888,-1.176355699,-1.20544896,-0.765222652,1.433325133,0.289288448,0.386652937
UK_00080,Worcester,52.1936,-2.2216,city,Middlesbrough,54.5742,-1.235,city,Reading,51.4543,-0.9781,,,,,,,394,HGV_18t,12,Metal Goods,6.92,7/12/2025 14:02,7/12/2025 22:16,8.23,433.4,791.95,218.3,Express,DRV_8964,14,5,Saturday,1,0,Clear,Light,0.1,TRUE,7.806715791,5,1,0.576666667,2.010025381,0,0,0,0,0,0,1,1,0,0,1,1,0,0.5,0.5,0.1,0.1,0.1,-0.518034717,-0.729358688,-0.75186037,-0.624087302,-0.568633887,-0.482759986,-0.136807561,-0.258394078,0.671728652
UK_00081,Tilbury,51.4545,0.3584,port,London,51.5074,-0.1278,major_city,Plymouth,50.3755,-4.1427,,,,,,,532.2,HGV_44t,26,Textiles,14.83,7/20/2025 8:09,7/20/2025 20:36,12.45,771.64,1201.64,291.4,Same-Day,DRV_5915,8,6,Sunday,1,1,Cloudy,Light,0.2,TRUE,12.23333475,5,1,0.570384615,2.25787298,0,1,1,0,0,0,0,0,0,0,1,1,1,0.5,1,0.2,0.1,0.166666667,-0.016575161,0.604395837,-0.179114885,0.266705557,0.192131167,-0.09243823,-0.173227207,0.428917505,0.671728652
UK_00082,Northampton,52.2405,-0.9027,distribution,Aberdeen,57.1497,-2.0943,port,Brighton,50.8225,-0.1372,,,,,,,722.3,HGV_7.5t,5,Metal Goods,1.59,7/17/2025 5:20,7/17/2025 22:33,17.22,613.97,1138,220.3,Next-Day,DRV_8263,5,3,Thursday,0,0,Cloudy,Moderate,0.1,TRUE,18.5095951,5,0.925110622,0.318,1.575522636,0,0,0,1,1,0,0,0,0,0,1,1,0,0.5,0.5,0.2,0.3,0.2,0.673203865,-1.628083291,0.468277522,-0.148536017,0.073956235,-0.472080868,-1.636405062,-1.463323116,0.10934056
UK_00083,Leeds,53.8008,-1.5491,major_city,Dover,51.1279,1.3134,port,Wolverhampton,52.5861,-2.1289,Oxford,51.752,-1.2577,Dundee,56.462,-2.9707,1087.3,HGV_32t,20,Construction Materials,7.94,7/11/2025 6:14,7/12/2025 15:28,33.23,1359.15,2184.62,414.3,Express,DRV_5569,6,4,Friday,0,0,Fog,Moderate,0.4,TRUE,31.2798558,5,1,0.397,2.009215488,1,0,0,1,0,0,0,0,0,0,1,1,0,0.8,0.9,0.7,0.3,0.466666667,1.997608623,-0.557370114,2.641181599,1.813978833,2.017454783,0.563793559,-1.178409434,-0.26064001,0.671728652
